variable,coef,p_value,AICc
min_sbt_temp_lag8_scaled,-0.299144415805597,0.0715531666014474,6424.14660517271
min_sbt_temp_lag9_scaled,-0.297944906163252,0.0727831494813006,6424.1810541727
min_sbt_temp_lag10_scaled,-0.271173653256372,0.100902909421898,6424.71584304887
seas_sbt_temp_lag1_scaled,-0.0818254030916916,0.534342507499873,6426.96823043372
seas_sbt_temp_lag2_scaled,-0.0868370036551042,0.514938584919747,6426.93517214617
seas_sbt_temp_lag3_scaled,-0.163821061365971,0.201084408219576,6425.8146289028
seas_sbt_temp_lag4_scaled,-0.228316916586933,0.0711564011836138,6424.2485542846
seas_sbt_temp_lag5_scaled,-0.134940020020362,0.275668068183922,6426.23590782922
seas_sbt_temp_lag6_scaled,-0.139681489518767,0.256003476264709,6426.1358452403
seas_sbt_temp_lag7_scaled,-0.0425702111408064,0.714328280657098,6427.16349731095
seas_sbt_temp_lag8_scaled,-0.2002169261132,0.0736168975742034,6424.28131726712
seas_sbt_temp_lag9_scaled,-0.0477361799802896,0.666339780054997,6427.11638084157
seas_sbt_temp_lag10_scaled,-0.127257982628465,0.240920673130588,6426.03492073779
mean_sbt_temp_change_scaled,0.112745761378967,0.00144421043606451,6416.97241844773
max_sbt_temp_change_scaled,0.0701792882401905,0.0406485776724274,6423.0044765952
min_sbt_temp_change_scaled,0.10063122570104,0.00904681592434207,6420.34873540884
seas_sbt_temp_change_scaled,-0.0164654504037206,0.645295253444245,6427.03149573174
max_sbt_temp_change_lag1_scaled,-0.0381858825160709,0.297013002988313,6426.13757550818
max_sbt_temp_change_lag2_scaled,0.0371486291375814,0.289093840424038,6426.10321267915
max_sbt_temp_change_lag3_scaled,0.0430411276456827,0.221960963895598,6425.73528092859
max_sbt_temp_change_lag4_scaled,-0.0448087106085664,0.208226124737326,6425.63589103972
max_sbt_temp_change_lag5_scaled,0.00565548595898032,0.870446854708556,6427.22065837595
max_sbt_temp_change_lag6_scaled,0.0240963166761697,0.499617477091458,6426.78626901658
max_sbt_temp_change_lag7_scaled,0.0378902063548588,0.277503442097885,6426.04459089285
max_sbt_temp_change_lag8_scaled,-0.0679526184277568,0.0528863679489375,6423.41634184298
max_sbt_temp_change_lag9_scaled,0.0337042620948179,0.44098062175316,6426.64592726805
mean_sbt_temp_change_lag1_scaled,-0.0786371432901514,0.0320867010698501,6422.5458615064
mean_sbt_temp_change_lag2_scaled,0.053256469298955,0.13723731825949,6425.00461438043
mean_sbt_temp_change_lag3_scaled,0.0135138679876987,0.7101792488674,6427.10862264486
mean_sbt_temp_change_lag4_scaled,-0.0113826085171779,0.761848846284999,6427.15525293689
mean_sbt_temp_change_lag5_scaled,0.0196169113467394,0.581640376747631,6426.9395201215
mean_sbt_temp_change_lag6_scaled,0.0272879369348592,0.451035350766111,6426.67406519833
mean_sbt_temp_change_lag7_scaled,0.00963873964276486,0.787732573652782,6427.17378667523
mean_sbt_temp_change_lag8_scaled,-0.00289870954005043,0.936981200578058,6427.24112504956
mean_sbt_temp_change_lag9_scaled,-0.0211107222847679,0.614413961694609,6426.98673914042
min_sbt_temp_change_lag1_scaled,-0.0393082135212887,0.312627516204561,6426.20405168354
min_sbt_temp_change_lag2_scaled,0.00711941313993903,0.854645926998485,6427.21397764655
min_sbt_temp_change_lag3_scaled,0.0194128058488215,0.616017442257415,6426.99317660611
min_sbt_temp_change_lag4_scaled,-0.0114270321954585,0.769632089765854,6427.16023616311
min_sbt_temp_change_lag5_scaled,0.0038827765697529,0.920623560037495,6427.23792625095
min_sbt_temp_change_lag6_scaled,0.061277442119662,0.107829961269545,6424.63007859001
min_sbt_temp_change_lag7_scaled,-0.0348690232103493,0.361755632820498,6426.39593543596
min_sbt_temp_change_lag8_scaled,-0.000499893345559898,0.989418116402986,6427.24769221056
min_sbt_temp_change_lag9_scaled,-0.00989597519469677,0.794019895277,6427.17776511412
seas_sbt_temp_change_lag1_scaled,0.00107341501661391,0.977405247414875,6427.24708153035
seas_sbt_temp_change_lag2_scaled,0.0239600227336211,0.523472505013478,6426.83123040424
seas_sbt_temp_change_lag3_scaled,0.0194372804641772,0.594439065339423,6426.95943494847
seas_sbt_temp_change_lag4_scaled,-0.0257271838005032,0.48453759706906,6426.75440673399
seas_sbt_temp_change_lag5_scaled,0.00166089615259042,0.964565537125132,6427.24585169153
seas_sbt_temp_change_lag6_scaled,-0.0248750596844323,0.493998827344527,6426.77422697188
seas_sbt_temp_change_lag7_scaled,0.0522759099577406,0.150310401345961,6425.12405439222
seas_sbt_temp_change_lag8_scaled,-0.0484331818554682,0.178056035588195,6425.40930551194
seas_sbt_temp_change_lag9_scaled,0.0303490838991025,0.456790334979104,6426.68294409333
mean_sbt_temp_change_abs_scaled,0.114424034304138,0.00256313560887403,6418.11309384629
max_sbt_temp_change_abs_scaled,0.110342124236386,0.00226165863433349,6417.89607657515
min_sbt_temp_change_abs_scaled,0.0531050494648126,0.28718427181303,6426.09927160547
seas_sbt_temp_change_abs_scaled,0.0122510765693524,0.764147856640528,6427.14764929477
max_sbt_temp_change_abs_lag1_scaled,0.0500686422933819,0.204743816904572,6425.58035729687
max_sbt_temp_change_abs_lag2_scaled,0.00296026404568836,0.939308695034601,6427.2392044974
max_sbt_temp_change_abs_lag3_scaled,0.0569536983949491,0.12270618913867,6424.81157535792
max_sbt_temp_change_abs_lag4_scaled,-0.042850773762332,0.28242834300946,6426.09974506436
max_sbt_temp_change_abs_lag5_scaled,-0.0582959125070452,0.13590058861184,6425.00634959834
max_sbt_temp_change_abs_lag6_scaled,-0.0266963531389708,0.484732763127766,6426.76375805259
max_sbt_temp_change_abs_lag7_scaled,-0.139148071866712,0.00058341292581133,6414.94623117904
max_sbt_temp_change_abs_lag8_scaled,-0.0177405911103942,0.650745547846777,6427.05387661443
max_sbt_temp_change_abs_lag9_scaled,-0.0603651932833538,0.280588695933232,6426.07270725159
mean_sbt_temp_change_abs_lag1_scaled,0.0214235457054942,0.589396302732616,6426.93435189799
mean_sbt_temp_change_abs_lag2_scaled,0.058827542846543,0.128599964796987,6424.87166538879
mean_sbt_temp_change_abs_lag3_scaled,0.0274271873911745,0.480801082501958,6426.72499143058
mean_sbt_temp_change_abs_lag4_scaled,-0.112013120175974,0.00896373968289936,6420.2383310307
mean_sbt_temp_change_abs_lag5_scaled,-0.0767175270149768,0.0525575330656232,6423.42391755059
mean_sbt_temp_change_abs_lag6_scaled,0.0316050602586853,0.401156674529757,6426.51726413524
mean_sbt_temp_change_abs_lag7_scaled,-0.153420236834939,0.000189731310752417,6412.7239793833
mean_sbt_temp_change_abs_lag8_scaled,0.0292141122077097,0.463322886922458,6426.68265715761
mean_sbt_temp_change_abs_lag9_scaled,-0.0170693965191736,0.735288950317916,6427.13794295843
min_sbt_temp_change_abs_lag1_scaled,-0.0731436047783495,0.155774103421438,6425.23195381424
min_sbt_temp_change_abs_lag2_scaled,0.0073441927333303,0.880153334732495,6427.22171267241
min_sbt_temp_change_abs_lag3_scaled,-0.0579174453638608,0.257070220326502,6425.97395041239
min_sbt_temp_change_abs_lag4_scaled,-0.0483405868116483,0.342406273229848,6426.35728534672
min_sbt_temp_change_abs_lag5_scaled,-0.146660899478128,0.0054006291118905,6419.18319079116
min_sbt_temp_change_abs_lag6_scaled,-0.0260368013444952,0.594048750737141,6426.97378670677
min_sbt_temp_change_abs_lag7_scaled,-0.0406741589933737,0.402145438203515,6426.55889660954
min_sbt_temp_change_abs_lag8_scaled,-0.114157356452689,0.0222731499286476,6421.87006831869
min_sbt_temp_change_abs_lag9_scaled,0.00076811986725944,0.987409048634307,6427.24725067609
seas_sbt_temp_change_abs_lag1_scaled,-0.0148689307985012,0.742269774854154,6427.14837237145
seas_sbt_temp_change_abs_lag2_scaled,-0.0750873439170392,0.0927902180995718,6424.36590090484
seas_sbt_temp_change_abs_lag3_scaled,-0.00704218292943215,0.870879065852206,6427.22581221921
seas_sbt_temp_change_abs_lag4_scaled,-0.0261610963933342,0.555442876531676,6426.91135090163
seas_sbt_temp_change_abs_lag5_scaled,-0.0754966490768441,0.0921989124727865,6424.3550860988
seas_sbt_temp_change_abs_lag6_scaled,-0.0572072598357195,0.188374409245887,6425.50212127916
seas_sbt_temp_change_abs_lag7_scaled,0.038013223519831,0.381011016738854,6426.45039767473
seas_sbt_temp_change_abs_lag8_scaled,-0.0879183950437155,0.0432822556268984,6423.07574750743
seas_sbt_temp_change_abs_lag9_scaled,0.00755020173091002,0.881400780776956,6427.22153186766
